age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
37,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464,0,40,United-States
60,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
50,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
55,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States
33,Private,8.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
46,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States
18,Local-gov,8.0,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States
44,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States
58,Private,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,24,United-States
51,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
30,Private,6.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
53,Self-emp-not-inc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
44,Local-gov,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States
28,Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States
22,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States
39,Private,9.0,Never-married,Sales,Not-in-family,White,Female,0,0,40,Poland
22,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
19,Private,8.0,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
42,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
57,Private,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
33,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Columbia
55,Private,9.0,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States
37,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
39,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
43,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
29,Private,10.0,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States
34,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
62,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
42,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
40,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
56,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
42,Private,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,El-Salvador
50,Local-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
26,Private,6.0,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States
58,Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States
53,Self-emp-inc,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
38,Private,10.0,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
21,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States
29,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States
33,Private,5.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
53,Private,4.5,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,Puerto-Rico
36,Self-emp-not-inc,13.0,Married-civ-spouse,Sales,Husband,Other,Male,0,0,45,?
38,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
47,Federal-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
49,Federal-gov,11.0,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,United-States
40,Federal-gov,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
63,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,40,United-States
52,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
29,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
35,Private,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico
18,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
38,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
34,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
61,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
41,Private,4.5,Married-civ-spouse,Farming-fishing,Husband,White,Male,3411,0,40,Mexico
26,Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
18,State-gov,9.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
45,?,14.0,Married-civ-spouse,?,Wife,White,Female,0,0,1,United-States
67,?,9.0,Married-civ-spouse,?,Husband,White,Male,3818,0,11,United-States
33,Private,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Puerto-Rico
28,Private,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Peru
40,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
37,Private,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
57,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,50,India
21,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
53,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States
44,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
28,Private,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
55,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
35,Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States
33,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States
22,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
20,Private,4.5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico
27,Federal-gov,10.0,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,50,United-States
34,Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
20,Private,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
26,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
65,Local-gov,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,United-States
38,Private,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States
21,Self-emp-inc,10.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
32,Private,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
20,Private,6.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States
53,Private,13.0,Never-married,Sales,Unmarried,White,Male,0,1669,50,United-States
36,Private,10.0,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
23,Private,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
35,Federal-gov,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
32,State-gov,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States
21,Private,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States
55,Private,6.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
21,Private,10.0,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
56,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
67,?,4.5,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
19,?,8.0,Never-married,?,Own-child,Black,Male,0,0,30,United-States
44,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
54,Private,10.0,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States
29,Private,7.0,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States
36,Private,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
29,Local-gov,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
30,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
69,?,16.0,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States
74,Private,4.5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
29,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico
33,Self-emp-not-inc,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States
51,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
44,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,35,United-States
54,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
62,Private,7.0,Separated,Other-service,Not-in-family,Black,Female,0,0,21,United-States
55,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
48,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,914,0,40,United-States
53,Private,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
60,Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
33,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
29,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0,0,35,Mexico
27,Private,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
17,Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States
25,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
40,Private,11.0,Separated,Sales,Not-in-family,Black,Male,0,0,44,United-States
40,?,11.0,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States
54,State-gov,9.0,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,United-States
41,Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,70,United-States
40,Private,9.0,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,38,United-States
45,Local-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
26,Private,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
42,Self-emp-inc,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
56,Private,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
37,Private,5.0,Married-civ-spouse,Other-service,Husband,White,Male,3137,0,40,United-States
30,Private,10.0,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States
33,Federal-gov,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States
38,Private,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China
61,?,13.0,Never-married,?,Not-in-family,White,Male,0,0,7,United-States
23,Private,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
57,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
29,Private,13.0,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,50,United-States
26,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
37,Private,9.0,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
27,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States
30,Private,9.0,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States
47,Local-gov,13.0,Separated,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States
46,Self-emp-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
50,Private,9.0,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States
18,Private,7.0,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
53,Private,7.0,Widowed,Other-service,Own-child,White,Female,0,0,47,United-States
31,Private,10.0,Separated,Sales,Not-in-family,White,Male,2174,0,52,United-States
71,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States
50,Self-emp-not-inc,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States
24,Private,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States
51,Private,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
47,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
33,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1579,42,United-States
22,Private,10.0,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
31,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
27,Private,10.0,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States
62,Private,4.5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,30,United-States
28,Private,5.0,Never-married,Other-service,Other-relative,White,Male,0,0,52,United-States
24,Private,9.0,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
45,Private,13.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines
38,Self-emp-not-inc,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States
19,?,10.0,Never-married,?,Own-child,Black,Male,0,0,24,United-States
49,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States
46,Private,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,?
44,State-gov,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,39,United-States
39,Private,10.0,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
49,Private,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
39,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States
38,Private,5.0,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico
50,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
29,Private,6.0,Separated,Sales,Unmarried,White,Female,0,0,40,United-States
18,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States
30,Private,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
52,State-gov,14.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,4787,0,44,United-States
24,Private,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,2339,43,United-States
41,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
45,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178,0,40,Philippines
33,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
24,Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States
43,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
49,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
45,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
36,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,United-States
17,Private,5.0,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States
38,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
50,Local-gov,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,40,United-States
28,Private,12.0,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
60,Private,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0,0,28,United-States
31,Private,13.0,Widowed,Sales,Unmarried,White,Female,0,1380,40,Cuba
19,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
26,Private,9.0,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,32,United-States
53,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
44,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,52,United-States
44,Private,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
27,Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
35,Private,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,30,United-States
47,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
38,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States
50,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
30,Private,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
52,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States
32,Private,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States
25,Private,13.0,Never-married,Sales,Not-in-family,White,Female,0,1876,40,United-States
27,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,9,United-States
